Sample	ID1	ID2	ID3	ID4	ID5	ID6	ID7	ID8	ID9	ID10	ID11	ID12	ID13	ID14	ID15	ID16	ID17	ID18	ID19	ID20	ID21	ID22	ID23
Sample_1	60.13635676345347	49.561869779954414	0.0	34.77068568306757	0.0	540.379606595263	0.0	611.1893343076827	69.54130711717599	23.54010333641424	25.646443204953773	0.0	0.0	27.374990938904872	0.0	0.0	0.0	0.0	43.58712366673992	0.0	0.0	15.060347246778349	0.0
Sample_2	0.0	53.77155350773144	76.31463380986492	116.55870799954674	0.0	968.7338574848258	0.0	391.2022156158493	84.77993241419466	0.0	93.11787113669654	0.0	74.09388257142737	177.1836533928452	0.0	0.0	0.0	0.0	154.26061766280813	0.0	0.0	39.163468873705796	0.0
Sample_3	0.0	0.0	0.0	0.0	0.0	361.8973104090191	0.0	0.0	0.0	0.0	14.63003224443065	0.0	0.0	8.51230950614583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.213248920676612	71.95608894071297
Sample_4	0.0	104.15156329551891	0.0	53.6082968953853	0.0	261.03882903003114	0.0	0.0	0.0	70.33023526762314	61.849714099610125	0.0	122.94607310948578	211.41923200707856	122.35660643497869	370.76305802759083	0.0	0.0	309.1808644916809	0.0	245.50508500846988	186.38598999654175	0.0
Sample_5	848.8641195772454	4583.436657600717	0.0	505.2634430826142	0.0	99.29870520726291	2110.601049845949	0.0	0.0	0.0	0.0	0.0	0.0	160.20317772805436	399.18031737378436	182.26517915387277	0.0	0.0	144.53241765527574	0.0	236.76620927176617	68.28109873657303	0.0
Sample_6	0.0	66.86748095008195	0.0	43.34861002590585	100.29599098343584	100.58216229643065	0.0	0.0	0.0	32.365767923658424	153.02341940716417	0.0	57.815456872488824	204.2299175153111	30.589055562602937	0.0	0.0	0.0	115.76751900211504	0.0	72.62569450757792	74.1314006277143	0.0
Sample_7	47.855868969676884	31.958575198389028	23.55559498235985	0.0	68.64234646190619	51.194170912295625	0.0	0.0	17.601767582189044	18.65576519874065	49.44956346171177	0.0	11.778758386892722	56.7335074558104	0.0	0.0	0.0	0.0	29.454131320941052	0.0	42.17029428831342	17.713254810497144	25.748981704408664
Sample_8	60.38823783269479	15.567153481837027	0.0	29.993268517121685	0.0	156.7616782314373	0.0	0.0	26.15597624277399	62.962328273148174	19.314682652680002	0.0	15.42129806198004	8.21304910204804	0.0	0.0	0.0	0.0	0.0	0.0	23.468825312859437	0.0	25.579388792070787
Sample_9	0.0	110.41964947538061	0.0	34.649900171304424	0.0	738.892606688371	0.0	0.0	0.0	238.99350425511116	66.38302105111428	0.0	104.8681488939131	154.98139488270374	29.116267578282685	295.3614645149364	0.0	0.0	189.04320206567837	0.0	294.63669602736496	192.2209177577606	0.0
Sample_10	0.0	54.159446359731135	0.0	14.652218426065987	0.0	402.9929538259525	0.0	0.0	0.0	0.0	69.11650661702784	0.0	88.13127288716004	143.57953363297796	34.366314541669844	225.03723647350307	0.0	0.0	182.52788551932952	0.0	100.4409064346998	164.8866309322426	0.0
Sample_11	0.0	35.27004809268131	0.0	23.978826141948474	0.0	94.31447422721862	0.0	0.0	0.0	38.10881017613257	44.324810782586276	0.0	72.13245936538576	163.3094912374459	57.23706822937413	191.21346004397134	0.0	0.0	137.99159932792165	0.0	56.51604187644835	84.12155762464631	0.0
Sample_12	24.13736665295421	8.562593955792531	14.691867569679388	0.0	33.069905271128206	55.702239865346655	0.0	3.684268460955945	0.0	24.489047470702555	10.841393709714232	0.0	6.021696365387074	12.246542629892986	0.0	15.354944486976281	0.0	0.0	6.33159574384125	0.0	28.40629843014657	0.0	0.0
Sample_13	0.0	123.35927399271581	0.0	94.34541286572363	324.8977464179784	150.8189540373656	0.0	0.0	0.0	35.17099803121595	166.83311099989984	0.0	109.98104258550556	532.4663766765408	115.74580916255206	610.4380700475799	0.0	0.0	326.58132425998275	0.0	187.20623909436088	376.6267649083697	0.0
Sample_14	0.0	79.77171872573508	47.141701342008034	50.37013784003094	0.0	45.3839326523163	0.0	0.0	40.276915000105014	12.425606564597205	215.65927725296515	0.0	101.5744654305781	227.90144764864215	0.0	0.0	29.407241573102443	0.0	114.1874678635014	0.0	0.0	44.03997361691759	0.0
Sample_15	0.0	54.17639899576678	28.802690694101567	93.27057067652203	0.0	27.612456613447442	0.0	51.048420755986285	35.88651588483816	28.535785060573588	69.17443567894783	0.0	21.77881083404933	84.1199399592443	0.0	0.0	0.0	0.0	42.859356927710564	0.0	59.29733802972758	32.830797151815126	0.0
Sample_16	0.0	77.76575958896288	0.0	78.77572860067342	0.0	35.9298816167844	0.0	0.0	53.39396583705479	0.0	134.48607793630322	0.0	98.65647896063956	281.83140280683904	89.54812227077902	298.6657735263923	0.0	0.0	152.87726248864288	0.0	0.0	92.04596665485862	0.0
Sample_17	0.0	19.497074742411375	0.0	0.0	51.670252964248405	57.47640341861194	0.0	35.143261018842246	0.0	0.0	18.45913438199267	0.0	26.096293257849258	60.96517533880921	0.0	80.83817204675977	0.0	0.0	60.42654298019619	0.0	0.0	56.07377684266368	0.0
Sample_18	21.521383590295102	38.23134174334995	31.83679232958408	47.98211165319811	0.0	48.90366116936806	0.0	41.61440630270185	27.000037099608903	28.810886984579813	109.66469558947996	0.0	50.19013734166736	102.85283276785155	0.0	0.0	0.0	0.0	117.97375739880977	0.0	0.0	99.73767151983427	0.0
Sample_19	0.0	110.31871775284003	0.0	69.72961785629276	0.0	1294.8103338558476	0.0	0.0	0.0	439.3372807247198	109.03929460927897	0.0	287.5148289661069	349.456958785228	131.69149871991763	752.2154421220923	0.0	0.0	423.9738516043471	0.0	570.3651288327733	418.92278415969423	0.0
Sample_20	0.0	119.20250971898933	0.0	53.661238935925645	0.0	364.54696625567885	0.0	0.0	0.0	146.8876214635186	130.91803570040966	0.0	167.13147558925706	310.6700682856962	130.16484703950786	496.1745669649065	0.0	0.0	273.07543396167995	0.0	228.17252092937105	229.7148012921514	0.0
Sample_21	0.0	27.597620036932074	29.071392003195545	35.93239100739001	66.29725449033712	28.447980690463034	0.0	10.922407667015152	0.0	26.4559176369071	91.82119775186884	0.0	43.82244828137565	99.84674257144162	0.0	0.0	0.0	0.0	52.256880546982465	0.0	0.0	42.53606613616322	0.0
Sample_22	0.0	32.520093375489324	43.08302923815607	25.923721495746776	111.48897089724433	142.0993857596054	0.0	193.68385758613937	0.0	0.0	131.22283329087415	0.0	63.66459309243982	181.38528351069965	0.0	0.0	10.832306652976314	0.0	90.52687663033409	0.0	0.0	70.48546579647632	0.0
Sample_23	0.0	22.01745561980176	0.0	36.148876026685905	0.0	396.4674951405789	0.0	0.0	0.0	0.0	35.84176760158995	0.0	0.0	44.47854183740777	0.0	0.0	0.0	0.0	26.258964185730612	0.0	0.0	19.408763145561878	52.95668306959639
Sample_24	45.27068066523051	124.60070511831175	54.77307072608099	1610.7133076926568	304.5750744449182	166.11003089054918	0.0	135.77746598032633	0.0	0.0	74.1440251710416	0.0	0.0	87.19092100584517	0.0	0.0	0.0	0.0	51.433902717408515	0.0	0.0	38.97821981517251	0.0
Sample_25	0.0	38.58093473140568	0.0	0.0	66.49105435745376	69.1433108911525	0.0	0.0	0.0	28.942885967839032	32.79021776282626	0.0	45.22384658857907	132.57608746465104	32.031861999412534	138.33274241463513	0.0	0.0	77.87046454620268	0.0	73.66373585834286	85.88838584806778	0.0
Sample_26	0.0	63.972473308561085	0.0	44.96480113769357	0.0	802.2324942261567	0.0	266.0280658639978	0.0	0.0	108.59223674483064	0.0	100.02517638437092	180.62025315003385	61.22108714117204	189.90467127183018	0.0	0.0	208.28666377953522	0.0	155.0792950184218	172.19958055889944	0.0
Sample_27	40.337528794944255	22.913961753647285	28.125574876295076	60.44865305204033	0.0	239.56143628953052	0.0	0.0	0.0	0.0	0.0	0.0	15.405073930539668	10.206683134137682	0.0	0.0	15.216203666581409	0.0	19.475756191167285	0.0	0.0	0.0	0.0
Sample_28	0.0	27.899962847277997	34.16449322346862	49.09703558037811	0.0	187.0968485493123	0.0	0.0	0.0	65.87603418820201	80.54550872838593	0.0	28.56449032258672	83.17919092755756	0.0	0.0	0.0	0.0	43.35288260197969	0.0	0.0	41.47936289537958	0.0
Sample_30	0.0	58.54913220675992	52.22238474099133	56.55174062564743	0.0	158.2255350939703	0.0	45.25695047583995	0.0	49.19697935045022	92.99131101407669	0.0	88.06554550660101	153.95217608828509	0.0	153.19567067936018	0.0	0.0	166.2188639638794	0.0	90.63470756737813	147.85068111771272	0.0
